UNID,PDIR,fullstreet,PBUILD,PSTREET,PSTREETTYPE,PSTREETSUF,PSUITE,PCITY,PSTATE,PCODE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
E76A9945E1B675D888256BF80074816D,,"1800 N Kent St",1800,"N Kent St",,,,Arlington,VA,22209,38.89662,-77.069995,1,rooftop,1800,"N Kent St",Arlington,VA,"Arlington County",22209,US,Arlington
E78ED40E456E8A6B85258234005D19F6,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
E7DA6F631258CB1188257361006C202A,,"4250 Campbell Ave",4250,"Campbell Ave",,,,Arlington,VA,22206,38.841338,-77.090262,1,rooftop,4250,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
E7E4FFBC323109E788256BF8007483B7,,"4400 Old Dominion Dr",4400,"Old Dominion Dr",,,,Arlington,VA,22207,38.899063,-77.117482,1,rooftop,4400,"Old Dominion Dr",Arlington,VA,"Arlington County",22207,US,Arlington
E8454C7BA8F3D26D8825739F00657BC7,,"2733 South Crystal Drive",2733,"South Crystal Drive",,,102,Arlington,VA,22202,38.849436,-77.05044,1,rooftop,2733,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
E8A2811F88E56A7C85257F70005AEE6E,,"549 S. 23rd St",549,"S. 23rd St",,,,Arlington,VA,22202,38.85354,-77.054716,1,rooftop,549,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
E8D912F99D79ABB4852577C4005F2D0A,,"1533 Clarendon Blvd",1533,"Clarendon Blvd",,,,Arlington,VA,22209,38.893911,-77.075775,1,rooftop,1533,"Clarendon Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
E939AE6B862134B585257DC4007024B4,,"1525 Wilson Blvd",1525,"Wilson Blvd",,,,Arlington,VA,22209,38.895082,-77.075316,1,rooftop,1525,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
E945293E6F1D327A8825731A0061DACA,,"1681 Crystal Square Arcade",1681,"Crystal Square Arcade",,,,Arlington,VA,22202,38.858401,-77.051241,1,rooftop,1681,"Crystal Square Arc",Arlington,VA,"Arlington County",22202,US,"Virginia Geographic Information Network (VGIN)"
E94B3C9712AEE96585257AA80051B6D4,,"1700 Army Navy Dr",1700,"Army Navy Dr",,,,Arlington,VA,22202-,38.857367,-77.079098,0.9,rooftop,1700,"Army Navy Dr",Arlington,VA,"Arlington County",22204,US,Arlington
E95B114B7B29FE3988256BF80074826C,,"2231 Crystal Dr 11th Flr",2231,"Crystal Dr 11th Flr",,,,Arlington,VA,22202,38.85381,-77.04871,1,rooftop,2231,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
E98EE73EA77B708C85257B970053D626,," Mobile",,Mobile,,,"MOBILE #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
E9D007BE71A9E7A088256BF800748655,,"1400 S Hayes St",1400,"S Hayes St",,,,Arlington,VA,22202,38.862137,-77.060456,1,rooftop,1400,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
EA037FD8887712148525702E00588A57,,"2200 Crystal Dr Ste A",2200,"Crystal Dr Ste A",,,,Arlington,VA,22202,38.854318,-77.04998,1,rooftop,2200,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
EA0F4D503930588785257849004CD076,,"2850 S Potomac Ave",2850,"S Potomac Ave",,,,Arlington,VA,22202,38.847216,-77.051185,1,rooftop,2850,"Potomac Ave",Arlington,VA,"Arlington County",22202,US,Arlington
EA633AC3447701C085257CC4006E20FC,,"2901 Columbia Pike",2901,"Columbia Pike",,,,Arlington,VA,22204,38.862664,-77.087213,1,rooftop,2901,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
EAB57BA7E7AA321888256BF80074856C,,"6600 Little Falls Rd",6600,"Little Falls Rd",,,,Arlington,VA,22213,38.894845,-77.161353,1,rooftop,6600,"Little Falls Rd",Arlington,VA,"Arlington County",22213,US,Arlington
EB07136B87CE736185257E92005213F0,,"2803 Columbia Pike",2803,"Columbia Pike",,,,Arlington,VA,22204,38.862803,-77.086655,1,rooftop,2803,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
EB074750306146F988256BF800748106,,"2520 Columbia Pike",2520,"Columbia Pike",,,,Arlington,VA,22204,38.8629,-77.08434,1,rooftop,2520,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
EB5B6F37FE2D718F85258045005E214F,,"3211 Washington Blvd",3211,"Washington Blvd",,,,Arlington,VA,22201,38.886148,-77.097325,1,rooftop,3211,"Washington Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EB82DDBAD3571A2088256BF800748225,,"3101 Columbia Pike",3101,"Columbia Pike",,,,Arlington,VA,22204,38.862176,-77.089338,1,rooftop,3101,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
EB93DD007F2E23EA8525710200625ED8,,"2605 Wilson Blvd",2605,"Wilson Blvd",,,,Arlington,VA,22201,38.890083,-77.089915,1,rooftop,2605,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EB9C0027CD56B1AB852581690049551E,,"3701 N. Fairfax Drive",3701,"N. Fairfax Drive",,,,Arlington,VA,22203,38.883348,-77.104648,0.8,rooftop,3701,"Fairfax Dr",Arlington,VA,"Arlington County",22203,US,Arlington
EBD42AD724936EE388256BF8007484C0,,"2800 Clarendon Blvd #500",2800,"Clarendon Blvd #500",,,,Arlington,VA,22201,38.887455,-77.092018,1,rooftop,2800,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EC3ABFC92AB6B34C882574B9005F4028,,"2721 Wilson Blvd",2721,"Wilson Blvd",,,,Arlington,VA,22201,38.889513,-77.091444,1,rooftop,2721,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EC4B6D6F843E919685257F4E00674FF0,," WNA-Terminal A Post-Security (Rm A",,"WNA-Terminal A Post-Security (Rm A",,,,Arlington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
ED045FC77CFA4C4185257D74006D9801,,"2500 Columbia Pike",2500,"Columbia Pike",,,,Arlington,VA,22204,38.863007,-77.084304,1,rooftop,2500,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
ED1E02D97E4C1C928825729E005A3261,,"3322 Wilson Blvd",3322,"Wilson Blvd",,,,Arlington,VA,22201,38.883382,-77.099398,1,rooftop,3322,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EE0E5F8907720F6C85258050006D626B,," WNA- Terminal B- South Pier #B33",,"WNA- Terminal B- South Pier #B33",,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
EE12E1BCF588CC8088256BF8007482B9,,"4201 S 31st St #323",4201,"S 31st St #323",,,,Arlington,VA,22206,38.838698,-77.09027,1,rooftop,4201,"31st St S",Arlington,VA,"Arlington County",22206,US,Arlington
EE2536838CF5F1AD8525828E0052A10F,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
EE5B22A7DD3537A885258289004F769B,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
EEA3063E6AF3248285257C21005EE8A7,,"2121 N Culpeper St",2121,"N Culpeper St",,,,Arlington,VA,22207,38.895782,-77.126562,1,rooftop,2121,"N Culpeper St",Arlington,VA,"Arlington County",22207,US,Arlington
EEB5C9F50C520CA385257B1F0067D760,,"1701 N George Mason Dr",1701,"N George Mason Dr",,,,Arlington,VA,22205,38.889602,-77.128169,1,rooftop,1701,"N George Mason Dr",Arlington,VA,"Arlington County",22205,US,Arlington
EEBA7A25AE64B977852581DB00579EEB,,"1100 S Hayes Street- Metro Level",1100,"S Hayes Street- Metro Level",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
EEEB4B2A351154D488256BF8007481AF,,"2424 Wilson Blvd",2424,"Wilson Blvd",,,,Arlington,VA,22201,38.890405,-77.088246,1,rooftop,2424,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EF19C3DC7949A5F385257A15006AE12C,,"3000 Washington Blvd D-2",3000,"Washington Blvd D-2",,,,Arlington,VA,22201,38.884902,-77.09413,1,rooftop,3000,"Washington Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
EFB104784B64EB3085257FF80048AD42,," Mobile",,Mobile,,,,Arlington,VA,22201,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
EFE3C3A30CFA348D8525821E0076CE1E,,"4251 Campbell Ave Ste 105",4251,"Campbell Ave Ste 105",,,,Arlington,VA,22206,38.841221,-77.089599,1,rooftop,4251,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
F00017F97FFF12FA882575DA006A494C,,"2910 N Sycamore St",2910,"N Sycamore St",,,,Arlington,VA,22207,38.899456,-77.157164,1,rooftop,2910,"N Sycamore St",Arlington,VA,"Arlington County",22207,US,Arlington
F069BC4757AB7B8788256BF8007486A4,,"5115 Little Falls Rd",5115,"Little Falls Rd",,,,Arlington,VA,22207,38.90634,-77.141198,1,rooftop,5115,"Little Falls Rd",Arlington,VA,"Arlington County",22207,US,Arlington
F14EFF27877F5D7D88256BF80074831B,,"3123 Lee Hwy",3123,"Lee Hwy",,,,Arlington,VA,22201,38.896639,-77.096359,1,rooftop,3123,"Lee Hwy",Arlington,VA,"Arlington County",22201,US,Arlington
F1BD670DBD6300608825740F0063045E,,"4526-28 Lee Highway",4526-28,"Lee Highway",,,,Arlington,VA,22207,38.898564,-77.118844,0.7,street_center,,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,"TIGER/Line® dataset from the US Census Bureau"
F1D3C2E6809A219688256BF800748635,,"1701 N George Mason Dr",1701,"N George Mason Dr",,,,Arlington,VA,22205,38.889602,-77.128169,1,rooftop,1701,"N George Mason Dr",Arlington,VA,"Arlington County",22205,US,Arlington
F23B5ECEC9034DA5852580190045FC59,," Ballston & Rosslyn",,"Ballston & Rosslyn",,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
F2CD766C1516415E88256BF800748108,,"701 S Highland St",701,"S Highland St",,,,Arlington,VA,22204,38.865749,-77.089258,1,rooftop,701,"S Highland St",Arlington,VA,"Arlington County",22204,US,Arlington
F2D52B836773E1588525790B0053AB54,,"4245 N Fairfax Dr",4245,"N Fairfax Dr",,,,Arlington,VA,22203,38.88251,-77.112148,0.8,rooftop,4245,"Fairfax Dr",Arlington,VA,"Arlington County",22203,US,Arlington
F2DD5D7E4636BF0A85257974007530D3,,"2630 Columbia Pike",2630,"Columbia Pike",,,,Arlington,VA,22204,38.862765,-77.085752,1,rooftop,2630,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
F3426D2F38F26CDA88256BF8007481AD,," WNA-Concourse B",,"WNA-Concourse B",,,,Washington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
F3EDA3E5362F420D852581AE004DFDE9,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
F43296CC932718C085256F24005E5780,,"2010-B Crystal Dr",2010-B,"Crystal Dr",,,,Arlington,VA,22202,38.855859,-77.049599,0.9,rooftop,2010,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
F47F09663C07F2F985257AE2006C8E70,,"4041 Campbell Ave",4041,"Campbell Ave",,,,Arlington,VA,22206,38.84108,-77.088177,1,rooftop,4041,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
F4A6926A0DB8BF40852580F3004B17FE,," Ballston/Rosslyn",,Ballston/Rosslyn,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
F4CBFF670C2E66D485257B490059EB18,,"650 N Quincy St",650,"N Quincy St",,,,Arlington,VA,22203,38.878677,-77.107971,1,rooftop,650,"N Quincy St",Arlington,VA,"Arlington County",22203,US,Arlington
F4CC23CD3CACDE7085257EF3006291D2,," WNA-Terminal B/C",,"WNA-Terminal B/C",,,,Arlington,VA,22202,38.854462,-77.059721,1,place,,,Arlington,VA,"Arlington County",22202,US,"TIGER/Line® dataset from the US Census Bureau"
F4E7D2727757837685256CA0004DDE12,,"1520 N Courthouse Rd",1520,"N Courthouse Rd",,,,Arlington,VA,22201,38.8913,-77.084069,1,rooftop,1520,"N Courthouse Rd",Arlington,VA,"Arlington County",22201,US,Arlington
F531008DFBE252A38525782B00773132,," Reagan National Airport-National H",,"Reagan National Airport-National H",,,,Washington,VA,22201,38.885484,-77.099113,0.67,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
F5424368A5686CDB85257CBC004D7BF1,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
F5C3DE75835044B88525816F00724F1B,,"2915 Wilson Blvd",2915,"Wilson Blvd",,,,Arlington,VA,22201,38.88859,-77.093737,1,rooftop,2915,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
F5F9150698FBFDB888256BF80074845C,,"2150 N Culpeper St",2150,"N Culpeper St",,,,Arlington,VA,22207,38.896095,-77.127443,1,rooftop,2150,"N Culpeper St",Arlington,VA,"Arlington County",22207,US,Arlington
F6255B2840D28CAB85258266004BC5E0,," Metro Stations",,"Metro Stations",,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
F6608246481A223A88256BF80074845E,,"2425 N Glebe Rd",2425,"N Glebe Rd",,,,Arlington,VA,22207,38.901372,-77.126353,1,rooftop,2425,"N Glebe Rd",Arlington,VA,"Arlington County",22207,US,Arlington
F6763AEB609B0B9D8525786C00708DA2,,"36 S Glebe Rd",36,"S Glebe Rd",,,,Arlington,VA,22204,38.869628,-77.10017,1,rooftop,36,"S Glebe Rd",Arlington,VA,"Arlington County",22204,US,Arlington
F692311A455728EE85258027006BC45E,,"801 N Glebe Rd",801,"N Glebe Rd",,,,Arlington,VA,22203,38.880613,-77.114402,1,rooftop,801,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
F6B592BF907389D285257F49006C4FB0,,"1737 Wilson Blvd",1737,"Wilson Blvd",,,,Arlington,VA,22209,38.894063,-77.079191,1,rooftop,1737,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
F710EE48CAEE5FB485257F9500666B38,,"1100 S Hayes St Suite B05",1100,"S Hayes St Suite B05",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
F71CFE3278756E8B882574B40051AF4B,,"5011 Wilson Blvd",5011,"Wilson Blvd",,,,Arlington,VA,22203,38.87832,-77.121729,1,rooftop,5011,"Wilson Blvd",Arlington,VA,"Arlington County",22203,US,Arlington
F75ADB28B3063BB088256BF800748434,,"4401 N Henderson Rd",4401,"N Henderson Rd",,,,Arlington,VA,22203,38.873151,-77.111201,1,range_interpolation,4401,"N Henderson Rd",Arlington,VA,"Arlington County",22203,US,"TIGER/Line® dataset from the US Census Bureau"
F777C72E0C2C01E388256BF80074837F,,"3013 Columbia Pike",3013,"Columbia Pike",,,,Arlington,VA,22204,38.862567,-77.088524,1,rooftop,3013,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
F7BFEBC29F603CDD88256CEE0014698A,,"3255 Columbia Pike",3255,"Columbia Pike",,,,Arlington,VA,22204,38.862192,-77.091531,1,rooftop,3255,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
F7C63FF65DCA27E188256BF80074858C,,"2024 N Randolph St",2024,"N Randolph St",,,,Arlington,VA,22207,38.895711,-77.110673,1,rooftop,2024,"N Randolph St",Arlington,VA,"Arlington County",22207,US,Arlington
F81C54A5A580BAE988256BF8007485BA,,"4250 N Fairfax Dr",4250,"N Fairfax Dr",,,,Arlington,VA,22203,38.881885,-77.112216,0.8,rooftop,4250,"Fairfax Dr",Arlington,VA,"Arlington County",22203,US,Arlington
F8284593DA8FD6CF88256BF800748752,,"2441 N Harrison St",2441,"N Harrison St",,,,Arlington,VA,22207,38.897218,-77.138051,1,rooftop,2441,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
F84B85E42AB1998A8525780F0078C6AE,,"4763 Old Dominion Dr",4763,"Old Dominion Dr",,,,Arlington,VA,22207,38.903606,-77.127425,1,rooftop,4763,"Old Dominion Dr",Arlington,VA,"Arlington County",22207,US,Arlington
F8B9C2E61A4750A5852578DC005CEF99,,"1235 S Clark St Suite 101",1235,"S Clark St Suite 101",,,,Arlington,VA,22202,38.861587,-77.050829,1,rooftop,1235,"S Clark St",Arlington,VA,"Arlington County",22202,US,Arlington
F8C0607DA713B61E88256BF8007485CB,,"1110 N Glebe Rd",1110,"N Glebe Rd",,,,Arlington,VA,22201,38.883984,-77.117057,1,rooftop,1110,"N Glebe Rd",Arlington,VA,"Arlington County",22201,US,Arlington
F93102D46A5A6E3985257234004C9B51,,"1701 N Bryan St",1701,"N Bryan St",,,,Arlington,VA,22201,38.892979,-77.089661,1,rooftop,1701,"N Bryan St",Arlington,VA,"Arlington County",22201,US,Arlington
F96CAF7ED5C2A87B882576D4006C1960,,"3910 Wilson Blvd",3910,"Wilson Blvd",,,,Arlington,VA,22203,38.879727,-77.106562,1,rooftop,3910,"Wilson Blvd",Arlington,VA,"Arlington County",22203,US,Arlington
F99D17B373588C0988256BF8007485C8,,"3500 S 23rd St",3500,"S 23rd St",,,,Arlington,VA,22206,38.848189,-77.086801,1,rooftop,3500,"23rd St S",Arlington,VA,"Arlington County",22206,US,Arlington
F9AB3B49242799A785257DC500658E9D,,"1721 Wilson Blvd",1721,"Wilson Blvd",,,,Arlington,VA,22209,38.894209,-77.078842,1,rooftop,1721,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
F9ACD8D47E343A0B85257FE80064C8F8,," Mobile",,Mobile,,,,Arlington,VA,22205,38.875811,-77.140021,1,place,,,Arlington,VA,"Arlington County",22205,US,"TIGER/Line® dataset from the US Census Bureau"
F9B48D1D5872B28B852577C0004A08B7,,"850 N Randolph St",850,"N Randolph St",,,,Arlington,VA,22203,38.880714,-77.109386,1,rooftop,850,"N Randolph St",Arlington,VA,"Arlington County",22203,US,Arlington
F9C17C24BFB22A788525824200774DEE,,"1800 N. Lynn St. Suite 100",1800,"N. Lynn St. Suite 100",,,,Arlington,VA,22209,38.896124,-77.071008,1,rooftop,1800,"N Lynn St",Arlington,VA,"Arlington County",22209,US,Arlington
F9D4D6A3A39AE0AF85257DA300719520,,"1051 N Highland St",1051,"N Highland St",,,,Arlington,VA,22201,38.886036,-77.094642,1,rooftop,1051,"N Highland St",Arlington,VA,"Arlington County",22201,US,Arlington
F9E677ACDA42613685257DC4006F5877,,"1525 Wilson Blvd",1525,"Wilson Blvd",,,,Arlington,VA,22209,38.895082,-77.075316,1,rooftop,1525,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
FA2196BB5DE705CA852581CA0049AEFF,,"1100 S Hayes St VC-06",1100,"S Hayes St VC-06",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
FA68CCF65E72352C8525825E004A8EA3,," Special Events",,"Special Events",,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
FAF7AAA24B71540385257E4C00632610,,"237 N Glebe Rd",237,"N Glebe Rd",,,,Arlington,VA,22203,38.873688,-77.104444,1,rooftop,237,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
FB1357FC38195EAE85257BE800633F8C,,"816 S Walter Reed Dr",816,"S Walter Reed Dr",,,,Arlington,VA,22204,38.864531,-77.088417,1,rooftop,816,"S Walter Reed Dr",Arlington,VA,"Arlington County",22204,US,Arlington
FB199486ED8982D185257E9100525C46,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
FB23FBF724D7C2B388256BF800748239,,"4675 King St",4675,"King St",,,,Arlington,VA,22206,38.842451,-77.107973,1,rooftop,4675,"S King St",Arlington,VA,"Arlington County",22206,US,Arlington
FB4880AFE403DD7785257DE200670097,," WNA-Terminal C- Space C-07",,"WNA-Terminal C- Space C-07",,,,Washington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
FBE939DBB319B39185257DC6006F6D41,," WNA-Terminal B/C Rm-C2-799A, C1-76",,"WNA-Terminal B/C Rm-C2-799A, C1-76",,,,Arlington,VA,20001,38.907238,-77.025987,0.43,intersection,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
FBFAB8E74532FB1D85257D7F004AEE5B,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
FC37189A03747F1985257CD900591478,,"2100 Crystal Dr Ste D",2100,"Crystal Dr Ste D",,,,Arlington,VA,22202,38.855243,-77.049912,1,rooftop,2100,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
FCC8137518686C478525754E00683456,,"2200 N Clarendon Blvd",2200,"N Clarendon Blvd",,,,Arlington,VA,22201,38.890344,-77.085856,1,rooftop,2200,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
FCDBA7B99312D64688256BF80074828D,,"4711 Lee Hwy",4711,"Lee Hwy",,,,Arlington,VA,22207,38.898039,-77.122867,1,rooftop,4711,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
FCE3683F640FE35885257FCD006C609C,,"520 12th Street South",520,"12th Street South",,,,Arlington,VA,22202,38.862687,-77.054915,1,rooftop,520,"12th St S",Arlington,VA,"Arlington County",22202,US,Arlington
FD02919161ED09F685257EAF00577313,,"2950 Clarendon Blvd",2950,"Clarendon Blvd",,,,Arlington,VA,22201,38.887351,-77.093799,1,rooftop,2950,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
FD50F2C249677736852580E500509D5C,," Courthouse & Rosslyn",,"Courthouse & Rosslyn",,,,Arlington,VA,,38.869138,-77.081302,0.7,street_center,,"S Courthouse Rd",Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
FD672FD63C05DC9C85257CE60043C5C9,," WNA-Center Pier-National Hall",,"WNA-Center Pier-National Hall",,,,Washington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
FDBC4588D3DEB99888256BF800748432,,"2150 Clarendon Blvd",2150,"Clarendon Blvd",,,,Arlington,VA,22201,38.890147,-77.085209,1,rooftop,2150,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
FE307F409B72E210852581370060BFBF,,"3217 Columbia Pike",3217,"Columbia Pike",,,,Arlington,VA,22204,38.861772,-77.090653,1,rooftop,3217,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
FE8F84B19145176485257BB9005BBEE5,,"800 N Glebe Rd # 140",800,"N Glebe Rd # 140",,,,Arlington,VA,22203,38.88023,-77.114835,1,rooftop,800,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
